epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_acc,s_acc_fg,s_iou,s_bach,s_f1mic,s_f1mac
98,0,4,1,0.2,A05,0.712679565673056,0.8226672196456415,0.2194075889975492,0.47202186049955,0.712679565673056,0.4440486248354033
98,0,4,1,0.2,A06,0.8434990707638179,0.7252963265193217,0.2431909199300267,0.6208100374402343,0.8434990707638178,0.4752846395213177
98,0,4,1,0.2,A07,0.7537557137834037,0.8340487589724619,0.238078603964703,0.5903737528819546,0.7537557137834037,0.4391465453154133
98,0,4,1,0.2,A08,0.44445453863030715,0.8040266417894257,0.06712781755876936,0.14270411774919534,0.44445453863030715,0.24068118527450622
98,0,4,1,0.2,A09,0.8872309339263316,0.6750958168754908,0.25267337020440467,0.5529872022136391,0.8872309339263316,0.5149260219218847
98,0,4,1,0.2,A10,0.7881021136734141,0.8438895089285714,0.139531695928978,0.4103672656991326,0.788102113673414,0.37525936389773695
99,0,4,1,0.2,A04,0.71656989594903,0.688340663320743,0.21040095803292005,0.6532038077279912,0.7165698959490301,0.36479737987884286
99,0,4,1,0.2,A05,0.7436829740933992,0.7873988586832986,0.22754889880706583,0.4962053327930932,0.7436829740933992,0.45808699199272596
99,0,4,1,0.2,A06,0.8526092207184202,0.6710464440817682,0.24369369792460013,0.6294510440239993,0.8526092207184202,0.47612979327348537
99,0,4,1,0.2,A07,0.701873461673699,0.6540730886610846,0.2021344788616715,0.4817252902682223,0.701873461673699,0.4096514524033848
99,0,4,1,0.2,A08,0.4823000583472377,0.7882433341288265,0.06095550500098739,0.14670874244673726,0.4823000583472377,0.24303799121444924
99,0,4,1,0.2,A09,0.901456919563889,0.6624052086873967,0.28538151550022267,0.5818717008992657,0.901456919563889,0.5455466124122473
99,0,4,1,0.2,A10,0.8105612639070731,0.7838541666666666,0.15035161741361303,0.423666935408306,0.8105612639070732,0.39183505248521167
100,1,4,1,0.5,A04,0.8222965673678917,0.9250338904123765,0.26071717263192495,0.7841966671212739,0.8222965673678917,0.39588003333661714
100,1,4,1,0.5,A05,0.7136898989015243,0.8637219206980297,0.23575712367600218,0.44233545279333175,0.7136898989015245,0.4580433908092645
100,1,4,1,0.5,A06,0.8393410048518897,0.7406243948991729,0.23431056998641073,0.5937249906232176,0.8393410048518897,0.4661203961938314
100,1,4,1,0.5,A07,0.7803978771097047,0.9140834750193855,0.23094419443150715,0.6225749190232012,0.7803978771097047,0.4259626371080888
100,1,4,1,0.5,A08,0.44984440736608283,0.8457466426572364,0.05557413058528176,0.0950125771960234,0.44984440736608283,0.22757870570357538
100,1,4,1,0.5,A09,0.8784549577075226,0.6819172751673133,0.20198277548721086,0.5290818004490916,0.8784549577075226,0.4543207241682333
100,1,4,1,0.5,A10,0.7908605087794223,0.8892066592261905,0.12140387157631703,0.3727317453435265,0.7908605087794223,0.3504720480686344
90,1,4,1,0.5,A04,0.817269808641259,0.9161939255963161,0.2595129171841967,0.7825021972695881,0.817269808641259,0.3956736307888554
90,1,4,1,0.5,A05,0.7127470453221246,0.8670437823761878,0.23096482096539703,0.45153716521293974,0.7127470453221247,0.4527437909649759
90,1,4,1,0.5,A06,0.8417430094484167,0.7485114519653675,0.246553924211266,0.6020173867291877,0.8417430094484167,0.479647404432455
90,1,4,1,0.5,A07,0.777842057841069,0.9127958511478349,0.23869163272810148,0.6212581310131026,0.7778420578410691,0.4355699868706976
90,1,4,1,0.5,A08,0.44389239199789815,0.8309179268001649,0.03800817393782172,0.10672400331678811,0.44389239199789815,0.20364363396254667
90,1,4,1,0.5,A09,0.8776329996186556,0.675722875326715,0.1928268894566153,0.5313407661541145,0.8776329996186556,0.44401139756921437
90,1,4,1,0.5,A10,0.7888475073596665,0.8944349224064626,0.12263055810964728,0.3814875053472123,0.7888475073596665,0.35130098394149806
91,1,4,1,0.5,A04,0.817845528792224,0.9169374450250944,0.2593607791104637,0.7818780184676077,0.817845528792224,0.3955513797872687
91,1,4,1,0.5,A05,0.719752363649225,0.8633351012709212,0.23324106805225817,0.4548169701613556,0.7197523636492251,0.45630370246041885
91,1,4,1,0.5,A06,0.8408931307456589,0.7370594865978811,0.24065929305821757,0.5979028859466169,0.8408931307456589,0.47373656290308697
91,1,4,1,0.5,A07,0.7854369945499297,0.9118454282238616,0.24387114332466386,0.6290190958054513,0.7854369945499297,0.4421195831341318
91,1,4,1,0.5,A08,0.44935519478082253,0.827761265268045,0.03634057017331612,0.10256041627394041,0.44935519478082253,0.20278515378217307
91,1,4,1,0.5,A09,0.8811831785748745,0.6703166938196651,0.19436228792530094,0.5365045393101581,0.8811831785748745,0.44484761610594936
91,1,4,1,0.5,A10,0.7957068831406856,0.8925415869472789,0.12462929619848295,0.3855226875844334,0.7957068831406857,0.3540157630627838
92,1,4,1,0.5,A04,0.8142233614596975,0.914580121074145,0.5917554750682967,0.7797915385324939,0.8142233614596975,0.5254973034809488
92,1,4,1,0.5,A05,0.7175515963358086,0.8673927174264146,0.23164819796551672,0.45940440480998346,0.7175515963358086,0.4539935318937484
92,1,4,1,0.5,A06,0.838754468845761,0.7415769964869575,0.24405615889956092,0.5981239099643263,0.838754468845761,0.4780203872966418
92,1,4,1,0.5,A07,0.786679742440225,0.9111141147763732,0.25309855059763137,0.6325968417820023,0.7866797424402251,0.45289730089007907
92,1,4,1,0.5,A08,0.4480193501277839,0.8161000585772243,0.020041915049431466,0.11372037781635036,0.4480193501277838,0.17926533719095064
92,1,4,1,0.5,A09,0.8789961911500521,0.666413694487746,0.1845205931632423,0.5367047542799156,0.8789961911500521,0.43283311670893987
92,1,4,1,0.5,A10,0.7937136127302719,0.8894889987244898,0.12525222476980544,0.3924761568510501,0.7937136127302719,0.35435674398859773
93,1,4,1,0.5,A04,0.8160102697147025,0.9134325037512289,0.25865272800609146,0.7799871547960214,0.8160102697147026,0.39497344762187236
93,1,4,1,0.5,A05,0.7174999395010043,0.862772817361413,0.23378632010364733,0.4521044012100771,0.7174999395010043,0.4568120687705629
93,1,4,1,0.5,A06,0.8409383512087164,0.7413920085198197,0.24420304455004083,0.5987889961255721,0.8409383512087164,0.47741002576702574
93,1,4,1,0.5,A07,0.7813181258790436,0.9112763127005243,0.24250530855561525,0.6246722278817389,0.7813181258790436,0.4402868213355042
93,1,4,1,0.5,A08,0.4448763618620617,0.8377193934002994,0.05233059126614204,0.10391910686436534,0.4448763618620617,0.22239211414549198
93,1,4,1,0.5,A09,0.8801654943005086,0.6804785569451118,0.20812672106094673,0.5343504462146493,0.8801654943005086,0.46191535993186117
93,1,4,1,0.5,A10,0.7932948768653477,0.8851509353741497,0.12310654620260562,0.3812209059258729,0.7932948768653477,0.3524356384057335
94,1,4,1,0.5,A04,0.8144961982438981,0.9143457339473275,0.258504213378365,0.7799635143194941,0.8144961982438982,0.39430008577999454
94,1,4,1,0.5,A05,0.7146993013762125,0.8666091089993341,0.23379445933506618,0.45367200765997284,0.7146993013762125,0.45567840533249115
94,1,4,1,0.5,A06,0.8393667184485303,0.7456553760615198,0.24678348113262924,0.5987638079984576,0.8393667184485303,0.4804233801057976
94,1,4,1,0.5,A07,0.7801358122362869,0.9118753067888368,0.24493033410108608,0.6247257440501114,0.7801358122362869,0.4428995756628369
94,1,4,1,0.5,A08,0.4358474680369737,0.8349532466968954,0.05399829680437813,0.10758424054656823,0.4358474680369737,0.22214388439369662
94,1,4,1,0.5,A09,0.8793412389559432,0.6887006411233136,0.2206861618001025,0.5341046709433246,0.8793412389559432,0.4764840423450787
94,1,4,1,0.5,A10,0.7900879301469653,0.8907445790816326,0.1405169465367233,0.3836915523620954,0.7900879301469654,0.3768012954308094
95,1,4,1,0.5,A04,0.8189261696754693,0.9224892637243235,0.5931088554138046,0.7824362483448517,0.8189261696754693,0.5264513413128008
95,1,4,1,0.5,A05,0.7055206729722133,0.8701822039136555,0.23254485473390396,0.43980727387749496,0.7055206729722133,0.4530541838929847
95,1,4,1,0.5,A06,0.8370400812904324,0.7563691184199607,0.2376746699125162,0.5932251820283684,0.8370400812904324,0.47003076088142104
95,1,4,1,0.5,A07,0.7712904360056259,0.9146668184308062,0.23159816784738566,0.6138384589816237,0.7712904360056259,0.4265591551668716
95,1,4,1,0.5,A08,0.4271354747793212,0.8417004751263749,0.0311832638574245,0.09956961437994305,0.4271354747793212,0.18988234614132724
95,1,4,1,0.5,A09,0.8724876063055075,0.6680252933109858,0.17312315704473547,0.5204929823229351,0.8724876063055075,0.42083239286219165
95,1,4,1,0.5,A10,0.7876825008747415,0.9222536670918368,0.12403638936838607,0.38351770727577406,0.7876825008747416,0.351915783168243
96,1,4,1,0.5,A04,0.8187600500638231,0.9195912454079784,0.2595047039675458,0.7815105937035066,0.8187600500638231,0.39501657146140956
96,1,4,1,0.5,A05,0.707403122492782,0.8654107663411269,0.23654515047509714,0.43414565300419605,0.707403122492782,0.4573469938821933
96,1,4,1,0.5,A06,0.835486625383044,0.7407125667339769,0.2279854600537722,0.5857476943057469,0.835486625383044,0.4598902714393408
96,1,4,1,0.5,A07,0.7717206179676512,0.9145601092701805,0.2204570815344745,0.6127001345847263,0.7717206179676512,0.412210588858688
96,1,4,1,0.5,A08,0.4313498684628062,0.8472761590697069,0.04574141312366426,0.08731464237320297,0.4313498684628062,0.21042802072459652
96,1,4,1,0.5,A09,0.8760217044718379,0.6759484991619686,0.19094315480907645,0.5249175538935328,0.8760217044718379,0.4427790188878487
96,1,4,1,0.5,A10,0.7908846244575068,0.9356996704931972,0.12477951918127754,0.38141937498318623,0.7908846244575068,0.3528865521052564
97,1,4,1,0.5,A04,0.8082440915294885,0.899534847622497,0.5899578853923525,0.7761631079553043,0.8082440915294885,0.5253566747027758
97,1,4,1,0.5,A05,0.7347933447381697,0.8601867101605899,0.23849492936094174,0.4766828612126498,0.7347933447381697,0.4631303217057979
97,1,4,1,0.5,A06,0.8336396798036545,0.6924514536250727,0.23815767744596314,0.5813963810746263,0.8336396798036545,0.4751313922611985
97,1,4,1,0.5,A07,0.7957355397327708,0.9013751253832637,0.2515716441689895,0.6422312758678901,0.7957355397327708,0.4520977562701102
97,1,4,1,0.5,A08,0.49210947443128505,0.7602130475343327,0.03364509344320301,0.1243164540344428,0.49210947443128505,0.21002754966448872
97,1,4,1,0.5,A09,0.8785179025136571,0.6502127310446677,0.18538956274275817,0.5272308608924532,0.8785179025136571,0.43478409109957916
97,1,4,1,0.5,A10,0.7935285797093315,0.8176252923044217,0.118675830920292,0.3742635666150199,0.7935285797093315,0.3495182982257306
98,1,4,1,0.5,A04,0.8201594610126596,0.9229720080716096,0.593974288446604,0.7846770550695861,0.8201594610126596,0.527664287162201
98,1,4,1,0.5,A05,0.7102940437342586,0.8665971455118977,0.23456751595623504,0.445127058036342,0.7102940437342585,0.4561179046278886
98,1,4,1,0.5,A06,0.8347998950175917,0.7336691931066914,0.2393802924408914,0.5882935333129362,0.8347998950175917,0.4738986153917225
98,1,4,1,0.5,A07,0.7763960311181435,0.9169987692876808,0.24317375045764664,0.6207877708715722,0.7763960311181435,0.44056322445053997
98,1,4,1,0.5,A08,0.4322860686586618,0.8393682337882108,0.04896666015673229,0.09704768435150946,0.4322860686586618,0.2149054023438882
98,1,4,1,0.5,A09,0.8788601936127103,0.6797635931035291,0.19697858078455946,0.5337201999719772,0.8788601936127103,0.44757008522351205
98,1,4,1,0.5,A10,0.7901611541149678,0.9149161617772109,0.12447285413446851,0.38509764073710884,0.7901611541149678,0.3528014967284636
99,1,4,1,0.5,A04,0.820872290281761,0.925418844104103,0.2608119779825418,0.7845462349671307,0.820872290281761,0.39528101602325216
99,1,4,1,0.5,A05,0.7086870973326458,0.8686987314715489,0.23494453051954145,0.4409034412487698,0.7086870973326458,0.45652424264286684
99,1,4,1,0.5,A06,0.8356661772216547,0.7451004121601063,0.23466600040269414,0.5901513822341251,0.8356661772216547,0.46726898866969246
99,1,4,1,0.5,A07,0.773246857419128,0.9165491680242444,0.23221360173796268,0.6156103159788797,0.773246857419128,0.4272641125202346
99,1,4,1,0.5,A08,0.4336615791969919,0.8507040114551017,0.04730520695278959,0.09332666782195853,0.4336615791969919,0.21305775191779408
99,1,4,1,0.5,A09,0.8756780350193659,0.6799950772981399,0.19399168908326558,0.525941617870067,0.8756780350193659,0.4457799560310829
99,1,4,1,0.5,A10,0.7880946597365516,0.9174871120323129,0.12313227575495779,0.37860238021506243,0.7880946597365516,0.3512241430625068
100,2,1,0,0.5,A04,0.8155447203664716,0.8871211258860662,0.2579940213559117,0.7787934579425398,0.8155447203664716,0.3997950087773008
100,2,1,0,0.5,A05,0.751897806957943,0.7183256700549921,0.2405495648093322,0.4770889011426057,0.751897806957943,0.4790638117103898
100,2,1,0,0.5,A06,0.8108600932073544,0.5286541174517994,0.18743938544579022,0.531123153705103,0.8108600932073543,0.43113337270609353
100,2,1,0,0.5,A07,0.8008098189170183,0.8651025475033614,0.25679851560809935,0.6414805900073688,0.8008098189170183,0.4601341573476917
100,2,1,0,0.5,A08,0.5071471101056734,0.7597574469008309,0.07726601616581959,0.11712397583648093,0.5071471101056734,0.2673776851841356
100,2,1,0,0.5,A09,0.9015217021745823,0.7232093671983966,0.3579048198806602,0.5811990550545141,0.9015217021745823,0.6105089608349388
100,2,1,0,0.5,A10,0.797050345643437,0.6884832057823129,0.14021409964061476,0.3601345036805198,0.797050345643437,0.38622980943959506
90,2,1,0,0.5,A04,0.8044119434820328,0.8688808402752626,0.25377054828677387,0.7657516080248947,0.8044119434820328,0.3946179828367105
90,2,1,0,0.5,A05,0.7618424457230933,0.6883750792581043,0.22471733218904458,0.48712525795007655,0.7618424457230935,0.46559713587759705
90,2,1,0,0.5,A06,0.8146723555782545,0.5212545987662859,0.19435950306302371,0.5365748761875525,0.8146723555782545,0.4404562534300684
90,2,1,0,0.5,A07,0.8072290348101265,0.8215865518001836,0.26806393256557043,0.642483042316041,0.8072290348101265,0.4758540385460758
90,2,1,0,0.5,A08,0.5496015497845247,0.6927190679712755,0.07541032081647361,0.13072091061387092,0.5496015497845247,0.2755157575218527
90,2,1,0,0.5,A09,0.9040445483825023,0.6823626624784632,0.3396719186197381,0.5875169584702334,0.9040445483825023,0.5981447913185094
90,2,1,0,0.5,A10,0.7993395811939804,0.5777097948554422,0.12001965957764515,0.3549302688784547,0.7993395811939804,0.36459713974207525
91,2,1,0,0.5,A04,0.8102983107604065,0.8935302944067884,0.2573259455122116,0.7753431730902155,0.8102983107604065,0.39501555773032504
91,2,1,0,0.5,A05,0.7512397640353017,0.7755051582569996,0.24186144234041004,0.48741355196241043,0.7512397640353018,0.47714525856182355
91,2,1,0,0.5,A06,0.8253426115083419,0.6037281126386546,0.21582204621262743,0.5740253573204062,0.8253426115083419,0.4572334611669393
91,2,1,0,0.5,A07,0.8059439829465541,0.8671129480895503,0.26476369968399227,0.649072855621414,0.8059439829465541,0.46933723405678096
91,2,1,0,0.5,A08,0.5069449420451559,0.7628815655305577,0.08652029292202669,0.12154811692660783,0.5069449420451559,0.27739402878518765
91,2,1,0,0.5,A09,0.9013016250786811,0.7202088632074919,0.3362896491158063,0.5900433093443331,0.9013016250786811,0.5930499156490787
91,2,1,0,0.5,A10,0.7982670912195254,0.6941034226190477,0.1346181948956933,0.37259215380597543,0.7982670912195254,0.3778423652244275
92,2,1,0,0.5,A04,0.8154324773856296,0.9049728359290112,0.25988274199137135,0.7826288532402114,0.8154324773856296,0.39704789265358126
92,2,1,0,0.5,A05,0.7386904108161035,0.8127215737568939,0.24437413585416654,0.4820920350967345,0.7386904108161034,0.4761666489381109
92,2,1,0,0.5,A06,0.8294705304448984,0.6325084368343891,0.22348739893140257,0.5899908493500975,0.8294705304448984,0.462976153280925
92,2,1,0,0.5,A07,0.7957597134317862,0.8912277956021598,0.2551423163558901,0.6415830564996166,0.7957597134317862,0.4565458356955895
92,2,1,0,0.5,A08,0.4797776492546226,0.7999045408196472,0.08625842760706898,0.11864532091654467,0.4797776492546226,0.2702372406312254
92,2,1,0,0.5,A09,0.8987916435026717,0.7410541614411795,0.3351610743724036,0.5870985092689778,0.8987916435026717,0.5892462370226642
92,2,1,0,0.5,A10,0.7946550011093212,0.7547433035714286,0.1395234437657851,0.3784973968608355,0.7946550011093212,0.3815928840862107
93,2,1,0,0.5,A04,0.8153820543850052,0.9022507373104983,0.25996667116895106,0.7833206486705391,0.8153820543850051,0.3978929610062014
93,2,1,0,0.5,A05,0.7334674859781943,0.812157295932813,0.24163524834458286,0.482958358647429,0.7334674859781943,0.47216550466247253
93,2,1,0,0.5,A06,0.8249090270684372,0.6166686260407734,0.21835546905121714,0.5861660430724852,0.8249090270684372,0.459047343631242
93,2,1,0,0.5,A07,0.7893871967299578,0.8946467571086086,0.25254708378562785,0.6364095138373449,0.7893871967299579,0.45294361635187735
93,2,1,0,0.5,A08,0.47455198875365523,0.7992862256741805,0.0759645102323963,0.12354951322647256,0.47455198875365523,0.2580234572163291
93,2,1,0,0.5,A09,0.8982214646383431,0.7487663943553019,0.33969039032794934,0.5882586889286519,0.8982214646383431,0.5917898801651366
93,2,1,0,0.5,A10,0.7930686279582264,0.7647979113520408,0.1397775455667896,0.3883390247331635,0.7930686279582263,0.38097478814384067
94,2,1,0,0.5,A04,0.8155233078593571,0.9061013090495162,0.25951019104108336,0.7816536308775001,0.8155233078593571,0.39643529438838154
94,2,1,0,0.5,A05,0.7395657847464348,0.8186494817816026,0.2500417138642366,0.48249116518587265,0.7395657847464346,0.481037478266816
94,2,1,0,0.5,A06,0.8284300164567019,0.6323511106193467,0.22393373112280587,0.5893189680282507,0.8284300164567019,0.4635324986172699
94,2,1,0,0.5,A07,0.7940461278129395,0.8950494063413698,0.2540978738854646,0.6410184112738693,0.7940461278129395,0.45482115342179663
94,2,1,0,0.5,A08,0.4694380751553367,0.7974204326036491,0.07938657683791434,0.1206923242859137,0.4694380751553367,0.2603637031370669
94,2,1,0,0.5,A09,0.8978038235523843,0.7365739167125728,0.32524202149595627,0.5817744250515491,0.8978038235523843,0.575972513837542
94,2,1,0,0.5,A10,0.7924521435330082,0.7476914593962585,0.13637616844866216,0.376502602106506,0.7924521435330082,0.3778857367571219
95,2,1,0,0.5,A04,0.8206367527035017,0.9171863196564392,0.2607405982257273,0.7837491941147581,0.8206367527035017,0.39666765756063815
95,2,1,0,0.5,A05,0.7355751779135851,0.8326886342881525,0.26194610006938784,0.46552024099941836,0.735575177913585,0.49340459745839893
95,2,1,0,0.5,A06,0.838507529650437,0.6863606815855716,0.23200477371639314,0.6009940934695507,0.838507529650437,0.46633185094153745
95,2,1,0,0.5,A07,0.7911711058368495,0.8982208025951668,0.24248249474716457,0.6335880545741226,0.7911711058368495,0.441499287796573
95,2,1,0,0.5,A08,0.4618107092772108,0.8439893259280151,0.08800814984640175,0.10222247844830812,0.4618107092772108,0.2670528326084196
95,2,1,0,0.5,A09,0.8951413041980051,0.7354370069972691,0.30430891632718443,0.5710004282484784,0.8951413041980051,0.5544772882813939
