epoch,exp_it,exp_iter,seg_and_cls,use_seg_ratio,case_id,s_cfs
1,25,3,1,1,A05,"[0.0, 0.3884346294797963, 0.0, 0.6028089978450568]"
1,25,3,1,1,A07,"[0.0, 0.08175994197993473, 0.0, 0.7930808397106601]"
1,25,3,1,1,A09,"[0.0, 0.0, 0.09808576190716702, 0.6820050992357577]"
1,25,3,1,1,A10,"[0.0, 0.0, 0.10141360151909418, 0.49401753720173797]"
1,26,5,0,0.2,A02,"[0.0, 0.09297730668958705, 0.11045437077973173, 0.5404694016676083]"
1,26,5,0,0.2,A03,"[0.0, 0.0, 0.15421589765703608, 0.29498151188379185]"
1,26,5,0,0.2,A04,"[0.0, 0.0, 0.0, 0.8136807044110218]"
1,26,5,0,0.2,A05,"[0.0, 0.421883796035673, 0.005320985129825441, 0.4500066556143132]"
1,26,5,0,0.2,A07,"[0.0, 0.05784589935123679, 0.0, 0.7775874274495311]"
1,26,5,0,0.2,A09,"[0.0, 0.012466227425700336, 0.3393089403961963, 0.7076976466760655]"
1,26,5,0,0.2,A10,"[0.0, 0.0, 0.043968894346021165, 0.3651723815214496]"
1,27,1,0,0.2,A02,"[0.0, 0.07843482581744876, 0.07571011988335674, 0.49076854024320776]"
1,27,1,0,0.2,A03,"[0.0, 0.0, 0.5279237552329206, 0.21140322638337444]"
1,27,1,0,0.2,A04,"[0.0, 0.0, 0.0, 0.7687065159390909]"
1,27,1,0,0.2,A05,"[0.0, 0.37180098359186237, 0.009902291547999825, 0.6000660166565102]"
1,27,1,0,0.2,A07,"[0.0, 0.07056915961896339, 0.0, 0.627068631736714]"
1,27,1,0,0.2,A09,"[0.0, 0.0035370406759677735, 0.07929742676410981, 0.5823025305939808]"
1,27,1,0,0.2,A10,"[0.0, 0.0, 0.18592999791246262, 0.37216241898197394]"
1,28,5,2,0.4,A02,"[0.0, 0.1080029734931416, 0.2044877816254714, 0.564003093276137]"
1,28,5,2,0.4,A03,"[0.0, 0.0, 0.31341309199829837, 0.24865806792899045]"
1,28,5,2,0.4,A04,"[0.0, 0.0, 0.0, 0.8454665688281429]"
1,28,5,2,0.4,A05,"[0.0, 0.428033157498116, 0.017688988023081026, 0.4262110198194812]"
1,28,5,2,0.4,A07,"[0.0, 0.057050968328322724, 0.0, 0.7920012700112735]"
1,28,5,2,0.4,A09,"[0.0, 0.001678876678876679, 0.43786956138028416, 0.7031506170842894]"
1,28,5,2,0.4,A10,"[0.0, 0.0, 0.04737034442854098, 0.3781745008855591]"
1,29,5,2,0.01,A02,"[0.0, 0.15865616082856773, 0.14188818384496654, 0.5385744021285941]"
1,29,5,2,0.01,A03,"[0.0, 0.0, 0.26649649160985994, 0.18438795171127237]"
1,29,5,2,0.01,A04,"[0.0, 0.0, 0.0, 0.8237612276317825]"
1,29,5,2,0.01,A05,"[0.0, 0.15975896468282452, 0.12305313549998514, 0.5763245934801213]"
1,29,5,2,0.01,A07,"[0.0, 0.13861980661397855, 0.0, 0.7680262582978432]"
1,29,5,2,0.01,A09,"[0.0, 0.056214402401872046, 0.3112282078591849, 0.5976314258366022]"
1,29,5,2,0.01,A10,"[0.0, 0.0, 0.027665191685568736, 0.41435814226756507]"
1,30,2,0,0.75,A02,"[0.0, 0.09352942186703914, 0.12974140669674059, 0.5801581546004082]"
1,30,2,0,0.75,A03,"[0.0, 0.0, 0.6653612284860352, 0.30034390523500193]"
1,30,2,0,0.75,A04,"[0.0, 0.0, 0.0, 0.8850798506869905]"
1,30,2,0,0.75,A05,"[0.0, 0.35191516731267247, 0.02218555553346719, 0.6648857336638848]"
1,30,2,0,0.75,A07,"[0.0, 0.12195163986694932, 0.0, 0.8285194928294823]"
1,30,2,0,0.75,A09,"[0.0, 0.007714933217609335, 0.33337406072454023, 0.711252863318081]"
1,30,2,0,0.75,A10,"[0.0, 0.0, 0.187026357180306, 0.4205841701503384]"
1,31,5,1,0.25,A02,"[0.0, 0.16721699109065574, 0.04657801393383547, 0.6147580655432859]"
1,31,5,1,0.25,A03,"[0.0, 0.0, 0.5645551121353495, 0.15318177273650838]"
1,31,5,1,0.25,A04,"[0.0, 0.0, 0.0, 0.875241869604866]"
1,31,5,1,0.25,A05,"[0.0, 0.3930206974185791, 0.05797179896614252, 0.5751849346079491]"
1,31,5,1,0.25,A07,"[0.0, 0.2762013189268146, 0.0, 0.7695918545944569]"
1,31,5,1,0.25,A09,"[0.0, 0.06323649157307687, 0.17485284393326755, 0.662865765366552]"
1,31,5,1,0.25,A10,"[0.0, 0.0, 0.0, 0.499950796549198]"
1,32,1,1,0.05,A02,"[0.0, 0.1535568216024545, 0.13310422079254952, 0.5439210898342116]"
1,32,1,1,0.05,A03,"[0.0, 0.0, 0.34068653498717105, 0.17045250097894304]"
1,32,1,1,0.05,A04,"[0.0, 0.0, 0.0, 0.7773825467586567]"
1,32,1,1,0.05,A05,"[0.0, 0.28028447066098994, 0.10136859663578447, 0.5788735543768951]"
1,32,1,1,0.05,A07,"[0.0, 0.26780144028959835, 0.0, 0.7446441359039645]"
1,32,1,1,0.05,A09,"[0.0, 0.09050899500059047, 0.34234203675279634, 0.6263291329414638]"
1,32,1,1,0.05,A10,"[0.0, 0.0, 0.03567385481955987, 0.4597271322570175]"
1,33,4,0,0.01,A02,"[0.0, 0.04153077863840196, 0.06312537136066548, 0.05354789411698727]"
1,33,4,0,0.01,A03,"[0.0, 0.0, 0.10696948511673249, 0.013975019652371386]"
1,33,4,0,0.01,A04,"[0.0, 0.0, 0.0, 0.17843078097590573]"
1,33,4,0,0.01,A05,"[0.0, 0.3786035570957866, 0.011488898220565848, 0.0035845974329054837]"
1,33,4,0,0.01,A07,"[0.0, 0.030098980755786146, 0.0, 0.049656590570231966]"
1,33,4,0,0.01,A09,"[0.0, 0.0, 0.2293236132795881, 0.031092313100273272]"
1,33,4,0,0.01,A10,"[0.0, 0.0, 0.025350024987970187, 0.0033828341303800647]"
1,34,2,1,0.5,A02,"[0.0, 0.12454006704800369, 0.19431351680097309, 0.6089972480247662]"
1,34,2,1,0.5,A03,"[0.0, 0.0, 0.6740913021439008, 0.1730434681082091]"
1,34,2,1,0.5,A04,"[0.0, 0.0, 0.0, 0.8563713263765322]"
1,34,2,1,0.5,A05,"[0.0, 0.4088819938049782, 0.018301128493903408, 0.5242450667881656]"
1,34,2,1,0.5,A07,"[0.0, 0.19338969153778734, 0.0, 0.7600514794389615]"
1,34,2,1,0.5,A09,"[0.0, 0.030334728033472803, 0.3063397117514466, 0.6427070850902746]"
1,34,2,1,0.5,A10,"[0.0, 0.0, 0.009628824351607392, 0.4495304318230968]"
1,35,3,1,0.5,A02,"[0.0, 0.1101842185965684, 0.064479143917886, 0.5558259875321051]"
1,35,3,1,0.5,A03,"[0.0, 0.0, 0.44931647605432445, 0.18372151738938333]"
1,35,3,1,0.5,A04,"[0.0, 0.0, 0.0, 0.8470277493990188]"
1,35,3,1,0.5,A05,"[0.0, 0.35580566985996126, 0.02310805119660154, 0.5297134773567266]"
1,35,3,1,0.5,A07,"[0.0, 0.1292604109505518, 0.0, 0.7185663391023964]"
1,35,3,1,0.5,A09,"[0.0, 0.00746285431699148, 0.17578044998390824, 0.6574423089664411]"
1,35,3,1,0.5,A10,"[0.0, 0.0, 0.026250194734382306, 0.37660744272776403]"
1,36,2,0,0.025,A02,"[0.0, 0.10184234302485452, 0.027211339172293906, 0.6100805100323649]"
1,36,2,0,0.025,A03,"[0.0, 0.0, 0.01584507042253521, 0.1956328812454561]"
1,36,2,0,0.025,A04,"[0.0, 0.0, 0.0, 0.8279051312149576]"
1,36,2,0,0.025,A05,"[0.0, 0.19799802503038103, 0.0, 0.49458801730268614]"
1,36,2,0,0.025,A07,"[0.0, 0.1143987363695565, 0.0, 0.7638810155612037]"
1,36,2,0,0.025,A09,"[0.0, 0.0723453283674071, 0.05649833492997582, 0.6874488443986457]"
1,36,2,0,0.025,A10,"[0.0, 0.0, 0.006812652068126521, 0.4194137010022135]"
1,37,2,1,0.1,A02,"[0.0, 0.10681614281003902, 0.02011872238524065, 0.5988476430736651]"
1,37,2,1,0.1,A03,"[0.0, 0.0, 0.4253378139727326, 0.14756287307845598]"
1,37,2,1,0.1,A04,"[0.0, 0.0, 0.0, 0.8515203794465122]"
1,37,2,1,0.1,A05,"[0.0, 0.2649808663707332, 0.10872920596810154, 0.5591474575025056]"
1,37,2,1,0.1,A07,"[0.0, 0.04076510628588812, 0.0, 0.755086979057293]"
1,37,2,1,0.1,A09,"[0.0, 0.03290659935088352, 0.19045329598545108, 0.6368636273242518]"
1,37,2,1,0.1,A10,"[0.0, 0.0, 0.031112920001808892, 0.48628825135591647]"
1,38,1,2,0.4,A02,"[0.0, 0.14969821822255955, 0.045282636590801645, 0.4755564629841043]"
1,38,1,2,0.4,A03,"[0.0, 0.0, 0.5909642394455984, 0.2577579225587128]"
1,38,1,2,0.4,A04,"[0.0, 0.0, 0.0, 0.806956240990334]"
1,38,1,2,0.4,A05,"[0.0, 0.43251123456353274, 0.0067936295801314175, 0.4824891419929059]"
1,38,1,2,0.4,A07,"[0.0, 0.06982975390576693, 0.0, 0.6666107880575621]"
1,38,1,2,0.4,A09,"[0.0, 0.008036653147063241, 0.05072827044238195, 0.5836474995540227]"
1,38,1,2,0.4,A10,"[0.0, 0.0, 0.0038715554543384194, 0.3264642887909907]"
1,39,2,2,0.3,A02,"[0.0, 0.1289285202442665, 0.08331783522410266, 0.5889942646124192]"
1,39,2,2,0.3,A03,"[0.0, 0.0, 0.6245736107524835, 0.18728710071341348]"
1,39,2,2,0.3,A04,"[0.0, 0.0, 0.0, 0.8354931429741208]"
1,39,2,2,0.3,A05,"[0.0, 0.3869479416010379, 0.03456609300622482, 0.5895233202576132]"
1,39,2,2,0.3,A07,"[0.0, 0.3213565333037793, 0.0, 0.735176595275233]"
1,39,2,2,0.3,A09,"[0.0, 0.02356869715085905, 0.1500327011118378, 0.6096788035133612]"
1,39,2,2,0.3,A10,"[0.0, 0.0, 0.0026494194654406605, 0.4347421502249845]"
1,40,3,0,0.15,A02,"[0.0, 0.09244123325446987, 0.09679548821373808, 0.1927873769273335]"
1,40,3,0,0.15,A03,"[0.0, 0.0, 0.15812325513563064, 0.24796608541755272]"
1,40,3,0,0.15,A04,"[0.0, 0.0, 0.0, 0.6672706132069112]"
1,40,3,0,0.15,A05,"[0.0, 0.3683646011704269, 0.0030051746406030613, 0.18019555306579002]"
1,40,3,0,0.15,A07,"[0.0, 0.13895857346260762, 0.0, 0.5705232257118183]"
1,40,3,0,0.15,A09,"[0.0, 0.03456659929109178, 0.3261975616780263, 0.4260339700847]"
1,40,3,0,0.15,A10,"[0.0, 0.0, 0.047984009417766225, 0.1388081302270777]"
1,41,2,1,0.01,A02,"[0.0, 0.13907752144660698, 0.16856896081988976, 0.5346470262436244]"
1,41,2,1,0.01,A03,"[0.0, 0.0, 0.3065314004550024, 0.29726993003338276]"
1,41,2,1,0.01,A04,"[0.0, 0.0, 0.0, 0.8206591611736569]"
1,41,2,1,0.01,A05,"[0.0, 0.10553939292541539, 0.1603434621316327, 0.48388075099603145]"
1,41,2,1,0.01,A07,"[0.0, 0.11402930942287871, 0.0, 0.7894630958492004]"
1,41,2,1,0.01,A09,"[0.0, 0.04139398562653069, 0.3576313409390222, 0.5166902781228109]"
1,41,2,1,0.01,A10,"[0.0, 0.0, 0.0020909943038431036, 0.32775320002359465]"
1,42,4,1,0.025,A02,"[0.0, 0.2125438646254589, 0.13617219441039302, 0.6199387983722875]"
1,42,4,1,0.025,A03,"[0.0, 0.0, 0.4100585797971139, 0.2034680757711604]"
1,42,4,1,0.025,A04,"[0.0, 0.0, 0.0, 0.8292994100070192]"
1,42,4,1,0.025,A05,"[0.0, 0.04468266416371293, 0.18134872905139923, 0.5662922532428184]"
1,42,4,1,0.025,A07,"[0.0, 0.01498666440878879, 0.0, 0.7534130267282071]"
1,42,4,1,0.025,A09,"[0.0, 0.023783862776976052, 0.3590270766406608, 0.5834958933108972]"
1,42,4,1,0.025,A10,"[0.0, 0.0, 0.000969968289498228, 0.44747331270763485]"
1,43,5,2,0.1,A02,"[0.0, 0.15568221955068487, 0.06918412348401323, 0.5405294371124534]"
1,43,5,2,0.1,A03,"[0.0, 0.0, 0.38851010903412647, 0.2212051728035654]"
1,43,5,2,0.1,A04,"[0.0, 0.0, 0.0, 0.8242040864711451]"
1,43,5,2,0.1,A05,"[0.0, 0.20532058664926872, 0.09049836658094113, 0.4909616886473882]"
1,43,5,2,0.1,A07,"[0.0, 0.2411465186795583, 0.0, 0.7761726710521022]"
1,43,5,2,0.1,A09,"[0.0, 0.05319738632355164, 0.22804680207002184, 0.6823944943064638]"
1,43,5,2,0.1,A10,"[0.0, 0.0, 0.024551235611366014, 0.48500402032728324]"
1,44,4,0,0.4,A02,"[0.0, 0.0999203821656051, 0.0, 0.652519057215456]"
1,44,4,0,0.4,A03,"[0.0, 0.0, 0.013573221165741755, 0.16256253040902796]"
1,44,4,0,0.4,A04,"[0.0, 0.0, 0.0, 0.875739317933791]"
1,44,4,0,0.4,A05,"[0.0, 0.4328872399628992, 0.0, 0.5862817372393352]"
1,44,4,0,0.4,A07,"[0.0, 0.028083313831032058, 0.0, 0.7615762804339503]"
1,44,4,0,0.4,A09,"[0.0, 0.0, 0.006850683641138356, 0.6404498126988037]"
1,44,4,0,0.4,A10,"[0.0, 0.0, 0.021604590975582316, 0.5161208697122228]"
1,45,4,0,0.2,A02,"[0.0, 0.0422571396273726, 0.09213445618722715, 0.46085789686486917]"
1,45,4,0,0.2,A03,"[0.0, 0.0, 0.4789291422482685, 0.24131330586202315]"
1,45,4,0,0.2,A04,"[0.0, 0.0, 0.0, 0.8735466752410961]"
1,45,4,0,0.2,A05,"[0.0, 0.4686072284796672, 0.027952741232156835, 0.5464991885737076]"
1,45,4,0,0.2,A07,"[0.0, 0.09109311740890688, 0.0, 0.6429304664281044]"
1,45,4,0,0.2,A09,"[0.0, 0.0, 0.1889574617901669, 0.746170724543645]"
1,45,4,0,0.2,A10,"[0.0, 0.0, 0.06621209402476223, 0.45292405577365635]"
1,46,5,2,0.15,A02,"[0.0, 0.13854625663912468, 0.03594902212247516, 0.5946059768093234]"
1,46,5,2,0.15,A03,"[0.0, 0.0, 0.5194351258512284, 0.21181432350138918]"
1,46,5,2,0.15,A04,"[0.0, 0.0, 0.0, 0.854605732383489]"
1,46,5,2,0.15,A05,"[0.0, 0.2522936671191541, 0.0011541929666366096, 0.5342202011330519]"
1,46,5,2,0.15,A07,"[0.0, 0.30022774532131896, 0.0, 0.7541650050816375]"
1,46,5,2,0.15,A09,"[0.0, 0.04706838682609608, 0.08029779967320662, 0.6804375141179128]"
1,46,5,2,0.15,A10,"[0.0, 0.0, 0.0, 0.49335962165436015]"
1,47,3,0,0.075,A02,"[0.0, 0.060010286069766654, 0.07950342687184792, 0.3944983605869661]"
1,47,3,0,0.075,A03,"[0.0, 0.0, 0.5812003469688416, 0.13712330897216607]"
1,47,3,0,0.075,A04,"[0.0, 0.0, 0.0, 0.4211510976042186]"
1,47,3,0,0.075,A05,"[0.0, 0.3837437272507634, 0.0935876809928752, 0.5426252347909778]"
1,47,3,0,0.075,A07,"[0.0, 0.12087281079529141, 0.0, 0.3955675673825267]"
1,47,3,0,0.075,A09,"[0.0, 0.009117427582931959, 0.1998376444413265, 0.4607615337072938]"
1,47,3,0,0.075,A10,"[0.0, 0.0, 0.040377795723464775, 0.36752133483744737]"
1,48,1,2,0.05,A02,"[0.0, 0.15378424134772833, 0.158332530430035, 0.585694330284851]"
1,48,1,2,0.05,A03,"[0.0, 0.0, 0.3786894641321998, 0.1729307340108562]"
1,48,1,2,0.05,A04,"[0.0, 0.0, 0.0, 0.8164590659537186]"
1,48,1,2,0.05,A05,"[0.0, 0.35279880379573764, 0.07750150228184431, 0.5866570543254251]"
1,48,1,2,0.05,A07,"[0.0, 0.2503482168668366, 0.0, 0.7469218918387511]"
1,48,1,2,0.05,A09,"[0.0, 0.06454051632413059, 0.36459126598566216, 0.6397426886396963]"
1,48,1,2,0.05,A10,"[0.0, 0.0, 0.013142257951765116, 0.5202447216170377]"
1,49,4,1,0.25,A02,"[0.0, 0.11477325604111831, 0.17478576268484197, 0.5709073011638366]"
1,49,4,1,0.25,A03,"[0.0, 0.0, 0.4183815782872623, 0.1997848924841131]"
1,49,4,1,0.25,A04,"[0.0, 0.0, 0.0, 0.8585276694533219]"
1,49,4,1,0.25,A05,"[0.0, 0.3801721984615306, 0.01799930167597765, 0.44870282115328625]"
1,49,4,1,0.25,A07,"[0.0, 0.10144143257736016, 0.0, 0.7646454398928659]"
1,49,4,1,0.25,A09,"[0.0, 0.007457191646692046, 0.2872779843040066, 0.7058258248873488]"
1,49,4,1,0.25,A10,"[0.0, 0.0, 0.07457757132812001, 0.48592278978359793]"
1,50,4,2,0.4,A02,"[0.0, 0.12201957255544514, 0.13838314893887205, 0.5817979647075864]"
1,50,4,2,0.4,A03,"[0.0, 0.0, 0.4568493760699831, 0.17450805274419282]"
1,50,4,2,0.4,A04,"[0.0, 0.0, 0.0, 0.8806044174302182]"
1,50,4,2,0.4,A05,"[0.0, 0.4144221809491813, 0.06362235067437379, 0.5681144742958371]"
1,50,4,2,0.4,A07,"[0.0, 0.07188173891302309, 0.0, 0.7622790993358846]"
1,50,4,2,0.4,A09,"[0.0, 0.002236276599461896, 0.23782050028358528, 0.6739425918920825]"
1,50,4,2,0.4,A10,"[0.0, 0.0, 0.06094577160905735, 0.49398199186394043]"
1,51,2,1,0.025,A02,"[0.0, 0.1897362102144037, 0.14810539689921196, 0.5881485512257009]"
1,51,2,1,0.025,A03,"[0.0, 0.0, 0.2971206989890342, 0.17429598609987912]"
1,51,2,1,0.025,A04,"[0.0, 0.0, 0.0, 0.8385822146812768]"
1,51,2,1,0.025,A05,"[0.0, 0.23416859956652344, 0.15365939931828415, 0.5915251872763382]"
1,51,2,1,0.025,A07,"[0.0, 0.2542381777147955, 0.0, 0.7544586488454909]"
1,51,2,1,0.025,A09,"[0.0, 0.03658232062593641, 0.4275743261257443, 0.6254133501651761]"
1,51,2,1,0.025,A10,"[0.0, 0.0, 0.013935894883535735, 0.4859132901884249]"
1,52,5,1,0.05,A02,"[0.0, 0.16692361318593765, 0.16479452448738965, 0.5727090613865935]"
1,52,5,1,0.05,A03,"[0.0, 0.0, 0.3197373015659835, 0.20407664841471812]"
1,52,5,1,0.05,A04,"[0.0, 0.0, 0.0, 0.854427837824867]"
1,52,5,1,0.05,A05,"[0.0, 0.2012727889204768, 0.12153839271067897, 0.5106781187531577]"
1,52,5,1,0.05,A07,"[0.0, 0.3047303842428156, 0.0, 0.7683999687367115]"
1,52,5,1,0.05,A09,"[0.0, 0.05150380645675205, 0.3468773457996715, 0.6268999847257091]"
1,52,5,1,0.05,A10,"[0.0, 0.0, 0.005733628074053606, 0.4454145055645034]"
1,53,5,0,0.025,A02,"[0.0, 0.0459703480770654, 0.11678840667998289, 0.2906784802268655]"
1,53,5,0,0.025,A03,"[0.0, 0.0, 0.23920711850233495, 0.042833624197240336]"
1,53,5,0,0.025,A04,"[0.0, 0.0, 0.0, 0.3623199431121133]"
1,53,5,0,0.025,A05,"[0.0, 0.46772774097597913, 0.01841285998663391, 0.13299810499559567]"
1,53,5,0,0.025,A07,"[0.0, 0.04179721122396282, 0.0, 0.1933629595429099]"
1,53,5,0,0.025,A09,"[0.0, 0.0, 0.3174046279379545, 0.36715187274416994]"
1,53,5,0,0.025,A10,"[0.0, 0.0, 0.045384401325609044, 0.25951635351426583]"
1,54,1,0,1,A02,"[0.0, 0.06562194805078443, 0.10237473014430178, 0.622722505360285]"
1,54,1,0,1,A03,"[0.0, 0.0, 0.48593647427157505, 0.20893236654581826]"
1,54,1,0,1,A04,"[0.0, 0.0, 0.0, 0.8797085366842968]"
1,54,1,0,1,A05,"[0.0, 0.4025382658212512, 0.0, 0.6076334401176684]"
1,54,1,0,1,A07,"[0.0, 0.0663742915031674, 0.0, 0.7886387485339893]"
1,54,1,0,1,A09,"[0.0, 0.0, 0.10742204992387314, 0.6650433405540768]"
1,54,1,0,1,A10,"[0.0, 0.0, 0.06368843069873997, 0.46586324977391197]"
1,55,2,0,0.075,A02,"[0.0, 0.04218954078349658, 0.04457714470456232, 0.28434279616993796]"
1,55,2,0,0.075,A03,"[0.0, 0.0, 0.19738577212261424, 0.20957432850368313]"
1,55,2,0,0.075,A04,"[0.0, 0.0, 0.0, 0.43808199776487566]"
1,55,2,0,0.075,A05,"[0.0, 0.1921752399376287, 0.05376552044250184, 0.3757106209849394]"
1,55,2,0,0.075,A07,"[0.0, 0.058510928855142925, 0.0, 0.36857754626505806]"
1,55,2,0,0.075,A09,"[0.0, 0.011243994684657057, 0.1667761486310623, 0.34376770952005375]"
1,55,2,0,0.075,A10,"[0.0, 0.0, 0.04228843630000487, 0.14544642739891528]"
1,56,3,0,0.1,A02,"[0.0, 0.023238693402661586, 0.1125506420626172, 0.30711151519943075]"
1,56,3,0,0.1,A03,"[0.0, 0.0, 0.5033419724457782, 0.15560519233233858]"
1,56,3,0,0.1,A04,"[0.0, 0.0, 0.0, 0.5072778666594725]"
1,56,3,0,0.1,A05,"[0.0, 0.46594039569246176, 0.01566287525638635, 0.575961679498339]"
1,56,3,0,0.1,A07,"[0.0, 0.07672336141577916, 0.0, 0.5253159775439937]"
1,56,3,0,0.1,A09,"[0.0, 0.0, 0.09844398340248962, 0.4014349020972845]"
1,56,3,0,0.1,A10,"[0.0, 0.0, 0.13230379163305292, 0.36571867514059286]"
1,57,4,0,0.05,A02,"[0.0, 0.07744063837624025, 0.0685335163816976, 0.3302076286890961]"
1,57,4,0,0.05,A03,"[0.0, 0.0, 0.17992980755499202, 0.016780354706684857]"
1,57,4,0,0.05,A04,"[0.0, 0.0, 0.0, 0.3830515232542128]"
1,57,4,0,0.05,A05,"[0.0, 0.37030049000290577, 0.004813549165755116, 0.07684061152517856]"
1,57,4,0,0.05,A07,"[0.0, 0.03646603489732677, 0.0, 0.3924772131149317]"
1,57,4,0,0.05,A09,"[0.0, 0.0, 0.262518240002756, 0.33772929789522194]"
1,57,4,0,0.05,A10,"[0.0, 0.0, 0.026170485659447115, 0.25604551920341395]"
1,58,1,2,1,A02,"[0.0, 0.1414748478276079, 0.1653181626632954, 0.5694116701979174]"
1,58,1,2,1,A03,"[0.0, 0.0, 0.6544383853861523, 0.2811030199575063]"
1,58,1,2,1,A04,"[0.0, 0.0, 0.0, 0.8742368269134659]"
1,58,1,2,1,A05,"[0.0, 0.39333521824332884, 0.0, 0.5302435504414321]"
1,58,1,2,1,A07,"[0.0, 0.12043356081894822, 0.0, 0.782372093777337]"
1,58,1,2,1,A09,"[0.0, 0.0007996545492347305, 0.2991312354530961, 0.6876230849132475]"
1,58,1,2,1,A10,"[0.0, 0.0, 0.030683509521810478, 0.3905229476286812]"
1,59,1,0,0.15,A02,"[0.0, 0.07957181273197363, 0.0072062382360849695, 0.19719044591099064]"
1,59,1,0,0.15,A03,"[0.0, 0.0, 0.050215267428382185, 0.20428141656267834]"
1,59,1,0,0.15,A04,"[0.0, 0.0, 0.0, 0.5080416265505434]"
1,59,1,0,0.15,A05,"[0.0, 0.22540837047059586, 0.005018592193878878, 0.31927243975457725]"
1,59,1,0,0.15,A07,"[0.0, 0.06368730757588063, 0.0, 0.24090679587140376]"
1,59,1,0,0.15,A09,"[0.0, 0.022084524086069136, 0.04175192496481247, 0.5236469744663063]"
1,59,1,0,0.15,A10,"[0.0, 0.0, 0.00681438215563033, 0.18218251778189265]"
1,60,4,1,0.2,A02,"[0.0, 0.16156860331527984, 0.08638040734267732, 0.5852756582537869]"
1,60,4,1,0.2,A03,"[0.0, 0.0, 0.5627762981789669, 0.14890364795165859]"
1,60,4,1,0.2,A04,"[0.0, 0.0, 0.0, 0.8683096699542314]"
1,60,4,1,0.2,A05,"[0.0, 0.44001707370534016, 0.12235636363636365, 0.5714109984931208]"
1,60,4,1,0.2,A07,"[0.0, 0.23804475196696612, 0.0, 0.7570774063898152]"
1,60,4,1,0.2,A09,"[0.0, 0.014129065945879534, 0.19225137965987163, 0.652028264932381]"
1,60,4,1,0.2,A10,"[0.0, 0.0, 0.0, 0.5113303868582286]"
1,61,4,1,0.05,A02,"[0.0, 0.12755506819410686, 0.17158103758756268, 0.6046873616689068]"
1,61,4,1,0.05,A03,"[0.0, 0.0, 0.31511710432931156, 0.17985966363824402]"
1,61,4,1,0.05,A04,"[0.0, 0.0, 0.0, 0.8355933972199828]"
1,61,4,1,0.05,A05,"[0.0, 0.31362295802045637, 0.09638741048830601, 0.5561266364134896]"
1,61,4,1,0.05,A07,"[0.0, 0.22591029848413816, 0.0, 0.7818974352321523]"
1,61,4,1,0.05,A09,"[0.0, 0.06848712307493206, 0.4096771921841396, 0.6512383302201701]"
1,61,4,1,0.05,A10,"[0.0, 0.0, 0.007622570023905102, 0.4897879680247683]"
1,62,1,1,0.075,A02,"[0.0, 0.143283718695299, 0.10396757756541607, 0.5770416164011114]"
1,62,1,1,0.075,A03,"[0.0, 0.0, 0.32697098717424833, 0.16316434346178887]"
1,62,1,1,0.075,A04,"[0.0, 0.0, 0.0, 0.8377513642544143]"
1,62,1,1,0.075,A05,"[0.0, 0.21425199725683342, 0.1475950230398629, 0.5825720810186586]"
1,62,1,1,0.075,A07,"[0.0, 0.3310122878876536, 0.0, 0.7532756782371758]"
1,62,1,1,0.075,A09,"[0.0, 0.06736871963975463, 0.2934152932339915, 0.6518044651222901]"
1,62,1,1,0.075,A10,"[0.0, 0.0, 0.0008417902071739231, 0.5006407858012187]"
1,63,1,2,0.15,A02,"[0.0, 0.152146805166484, 0.1002981690790525, 0.5631175613540464]"
1,63,1,2,0.15,A03,"[0.0, 0.0, 0.1908977682027805, 0.19287640102264061]"
1,63,1,2,0.15,A04,"[0.0, 0.0, 0.0, 0.8227793064414121]"
1,63,1,2,0.15,A05,"[0.0, 0.2007966970800582, 0.04718117984088185, 0.5433935423231517]"
1,63,1,2,0.15,A07,"[0.0, 0.24614423489906684, 0.0, 0.7391128471739553]"
1,63,1,2,0.15,A09,"[0.0, 0.055560860591013596, 0.3100099320860065, 0.6158412993748511]"
1,63,1,2,0.15,A10,"[0.0, 0.0, 0.002620834420292053, 0.4040676395334001]"
1,64,4,0,0.25,A02,"[0.0, 0.059217556215023275, 0.04883985332030937, 0.32773691456353005]"
1,64,4,0,0.25,A03,"[0.0, 0.0, 0.16158245948522404, 0.47162112852040644]"
1,64,4,0,0.25,A04,"[0.0, 0.0, 0.0, 0.8715956613186925]"
1,64,4,0,0.25,A05,"[0.0, 0.3599877248660806, 0.0017317506737771662, 0.3161031011467974]"
1,64,4,0,0.25,A07,"[0.0, 0.021047671405010605, 0.0, 0.6689939104631906]"
1,64,4,0,0.25,A09,"[0.0, 0.0, 0.22481803571212788, 0.7198497401027941]"
1,64,4,0,0.25,A10,"[0.0, 0.0, 0.030683476236536222, 0.28432118759979175]"
1,65,3,2,0.3,A02,"[0.0, 0.09930819235433276, 0.05506058832455399, 0.5886031940353391]"
1,65,3,2,0.3,A03,"[0.0, 0.0, 0.4743114833306491, 0.21267628252398227]"
1,65,3,2,0.3,A04,"[0.0, 0.0, 0.0, 0.8786973669924769]"
1,65,3,2,0.3,A05,"[0.0, 0.4274624119734724, 0.19795639137143026, 0.5735350003800258]"
1,65,3,2,0.3,A07,"[0.0, 0.11833465121875753, 0.0, 0.7700665648245849]"
1,65,3,2,0.3,A09,"[0.0, 0.016665798656319984, 0.19324699352451435, 0.6703914932801888]"
1,65,3,2,0.3,A10,"[0.0, 0.0, 0.0, 0.448842136169545]"
1,66,3,2,0.01,A02,"[0.0, 0.1584307862600358, 0.1301975574552133, 0.5517060367454069]"
